Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
6.5,ACU08131,"[2029, 3336]",[2029],[3336],"[642, 1363, 2029, 2803, 3798]",5385,2,5383,1,1,5379,4
6.5,AGGGLINE,"[3504, 6387]",[3504],[6387],"[3158, 3504]",7222,2,7220,1,1,7219,1
6.5,AGU04852,"[3877, 8817]",[],"[3877, 8817]","[3956, 5517, 5912, 6740]",10977,2,10975,0,2,10971,4
6.5,ALOEGLOBIM,"[237, 583]","[237, 583]",[],"[237, 583]",1684,2,1682,2,0,1682,0
6.5,ALOEGLOBIN,"[237, 583, 1182]","[237, 583]",[1182],"[237, 583]",1684,3,1681,2,1,1681,0
6.5,ALOPROTP1A,[],[],[],[166],411,0,411,0,0,410,1
6.5,AMU12024,"[257, 667, 2482]","[257, 667, 2482]",[],"[257, 667, 1864, 2126, 2482]",3645,3,3642,3,0,3640,2
6.5,AMU12025,"[1080, 1412, 1830, 2654, 3278]","[1412, 1830, 2654, 3278]",[1080],"[1412, 1830, 2654, 2902, 3278]",5376,5,5371,4,1,5370,1
6.5,AOIRHODOPS,"[1702, 1969, 4005, 4067, 5373]","[1702, 4067, 5373]","[1969, 4005]","[1702, 4067, 5373, 6243]",9916,5,9911,3,2,9910,1
6.5,ASPROP2,[],[],[],[325],665,0,665,0,0,664,1
6.5,ASYRVISP,"[625, 1042]","[625, 1042]",[],"[625, 1042, 1335, 1585, 1916]",2222,2,2220,2,0,2217,3
6.5,ATREGLOBIN,"[237, 588]","[237, 588]",[],"[237, 588]",1692,2,1690,2,0,1690,0
6.5,BABAPOE,[],[],[],"[897, 2847]",4755,0,4755,0,0,4753,2
6.5,BATROX,"[3011, 3975]",[3011],[3975],"[341, 3011, 5035, 6955]",8093,2,8091,1,1,8088,3
6.5,BCHEGLOBIN,"[237, 583, 1196]","[237, 583]",[1196],"[237, 583]",1698,3,1695,2,1,1695,0
6.5,BOVANPA,[],[],[],"[433, 858]",1762,0,1762,0,0,1760,2
6.5,BOVCOX7AL,"[3328, 5049]",[5049],[3328],"[1540, 2812, 5049]",6850,2,6848,1,1,6846,2
6.5,BOVGAS,[],[],[],[751],1059,0,1059,0,0,1058,1
6.5,BOVIAP,"[1318, 1764, 1994, 3392, 3996]","[1764, 1994, 3392, 3996]",[1318],"[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]",5392,5,5387,4,1,5381,6
6.5,BOVIRBP,"[3174, 3723, 3801, 4212, 9959, 11020]",[3174],"[3723, 3801, 4212, 9959, 11020]","[3174, 5595, 7699]",11786,6,11780,1,5,11778,2
6.5,BOVLHB,[803],[803],[],"[803, 1272]",1857,1,1856,1,0,1855,1
6.5,BOVLYSOZMA,[],[],[],"[3039, 5771, 8654]",12215,0,12215,0,0,12212,3
6.5,BOVLYSOZMB,"[1662, 5148, 6807, 7058]",[],"[1662, 5148, 6807, 7058]","[2673, 4005, 6212]",10205,4,10201,0,4,10198,3
6.5,BOVLYSOZMC,[],[],[],"[905, 2323, 4194]",8044,0,8044,0,0,8041,3
6.5,BOVMYF5A,[273],[],[273],"[698, 1625]",5212,1,5211,0,1,5209,2
6.5,BRHOX22,[1431],[1431],[],[1431],3435,1,3434,1,0,3434,0
6.5,BRHOX34A,[],[],[],[981],3491,0,3491,0,0,3490,1
6.5,BRU12895,"[1135, 1986]",[1135],[1986],[1135],3233,2,3231,1,1,3231,0
6.5,BTATPAAA,"[2314, 4106, 4188, 5729]","[2314, 5729]","[4106, 4188]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9908,4,9904,2,2,9895,9
6.5,BTEBGL2,"[310, 658]","[310, 658]",[],"[310, 658]",1834,2,1832,2,0,1832,0
6.5,BTEBGL4,"[310, 658, 815]","[310, 658]",[815],"[310, 658]",1829,3,1826,2,1,1826,0
6.5,BTGL01,"[365, 1008]","[365, 1008]",[],"[365, 1008]",2041,2,2039,2,0,2039,0
6.5,BTHOR02,[],[],[],"[484, 1920]",2420,0,2420,0,0,2418,2
6.5,BTKER6B,"[1678, 2346]",[1678],[2346],"[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5719,2,5717,1,1,5711,6
6.5,BTSPDNA,[],[],[],[1541],2149,0,2149,0,0,2148,1
6.5,BTSVSP109,"[2189, 2359, 2555, 5292, 5643, 6096]","[2359, 5292]","[2189, 2555, 5643, 6096]","[2359, 3984, 5292]",6949,6,6943,2,4,6942,1
6.5,BTTNP2G,[847],[],[847],[774],1842,1,1841,0,1,1840,1
6.5,BTU02285,"[21, 1858, 4780]",[4780],"[21, 1858]","[3792, 4222, 4487, 4780, 5056]",6389,3,6386,1,2,6382,4
6.5,CALEGLOBIM,"[236, 587, 1197]","[236, 587]",[1197],"[236, 587]",1691,3,1688,2,1,1688,0
6.5,CBUEGLOBIM,"[236, 587, 1197]","[236, 587]",[1197],"[236, 587]",1691,3,1688,2,1,1688,0
6.5,CCALAC,[2409],[2409],[],"[1358, 1852, 2409]",3620,1,3619,1,0,3617,2
6.5,CCBEGLOBIM,"[237, 587, 1203]","[237, 587]",[1203],"[237, 587]",1696,3,1693,2,1,1693,0
6.5,CCBEGLOBIN,"[238, 589, 1206]","[238, 589]",[1206],"[238, 589]",1699,3,1696,2,1,1696,0
6.5,CCGHG,"[283, 1778]","[283, 1778]",[],"[283, 706, 1051, 1778]",2831,2,2829,2,0,2827,2
6.5,CCGONBS1,[],[],[],"[1767, 2072]",3464,0,3464,0,0,3462,2
6.5,CCGONBS2,[],[],[],"[1785, 2091]",3483,0,3483,0,0,3481,2
6.5,CCGTHA1,[],[],[],"[302, 572]",1145,0,1145,0,0,1143,2
6.5,CCT64CLU,[3005],[3005],[],"[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6278,1,6277,1,0,6271,6
6.5,CEPPINS,[],[],[],[858],1902,0,1902,0,0,1901,1
6.5,CHBLG,"[4019, 4298, 4861, 6255]",[4019],"[4298, 4861, 6255]","[2285, 3090, 4019, 5246, 6025]",8081,4,8077,1,3,8073,4
6.5,CHEBGLI,"[909, 1213]",[909],[1213],"[570, 909]",2206,2,2204,1,1,2203,1
6.5,CHEBGLII,"[563, 912]","[563, 912]",[],"[563, 912]",2260,2,2258,2,0,2258,0
6.5,CHKALDB,"[4004, 5748, 6172, 6664, 6955, 6960, 7504, 8186, 10844]","[6172, 6664, 6955, 8186]","[4004, 5748, 6960, 7504, 10844]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11644,9,11635,4,5,11632,3
6.5,CHKAPOII,"[1839, 2131, 3317]",[3317],"[1839, 2131]","[3317, 3820]",4954,3,4951,1,2,4950,1
6.5,CHKDPCP,"[347, 637]",[637],[347],[637],1903,2,1901,1,1,1901,0
6.5,CHKMAX,"[1236, 2291, 3928, 4295]","[2291, 3928, 4295]",[1236],"[2127, 2291, 3928, 4295]",5691,4,5687,3,1,5686,1
6.5,CHKMYOD,"[2106, 4941, 6150]","[4941, 6150]",[2106],"[4941, 6150]",7382,3,7379,2,1,7379,0
6.5,CHKOVAL,"[1390, 3164]",[3164],[1390],"[3164, 3466, 4176, 4694, 5795, 6282]",9199,2,9197,1,1,9192,5
6.5,CHKRPL30,"[671, 801, 1872, 2753]","[801, 1872, 2753]",[671],"[801, 1872, 2753]",3885,4,3881,3,1,3881,0
6.5,CHKRPL37A,"[1376, 2125, 2255]",[1376],"[2125, 2255]","[798, 1376, 2386]",3466,3,3463,1,2,3461,2
6.5,CHKRPL5G,"[1632, 2618]",[1632],[2618],"[498, 1419, 1632, 3157, 3955, 5165, 6897]",8314,2,8312,1,1,8306,6
6.5,CHKTUB4B,[],[],[],"[437, 949, 1573]",3146,0,3146,0,0,3143,3
6.5,CHKY,"[1664, 3603, 4683]","[3603, 4683]",[1664],"[3603, 4199, 4683, 5648, 6012, 6249]",8365,3,8362,2,1,8358,4
6.5,CHPPHYGEN,"[22, 3786, 4945, 7000, 10818, 10833, 10849, 11193, 12603]",[4945],"[22, 3786, 7000, 10818, 10833, 10849, 11193, 12603]","[4599, 4945]",13690,9,13681,1,8,13680,1
6.5,CHPPROTP1A,[],[],[],[159],398,0,398,0,0,397,1
6.5,CHPPROTP1B,[],[],[],[160],397,0,397,0,0,396,1
6.5,CHWEGLOBIM,"[237, 588]","[237, 588]",[],"[237, 588]",1702,2,1700,2,0,1700,0
6.5,CIGH,"[2029, 2889]",[2889],[2029],"[1281, 1691, 2280, 2889]",3968,2,3966,1,1,3963,3
6.5,CITEGLOBIM,"[236, 587, 1198]","[236, 587]",[1198],"[236, 587]",1692,3,1689,2,1,1689,0
6.5,CJAEGLOBIN,"[237, 588]","[237, 588]",[],"[237, 588]",1703,2,1701,2,0,1701,0
6.5,CJINTERFG,"[4187, 4465]","[4187, 4465]",[],"[2881, 4187, 4465]",8520,2,8518,2,0,8517,1
6.5,CL54K,"[512, 1177, 1294, 1538, 2581, 2696]",[512],"[1177, 1294, 1538, 2581, 2696]",[512],3409,6,3403,1,5,3403,0
6.5,CMBGA2B2,"[383, 989, 1597]",[383],"[989, 1597]","[383, 718]",2685,3,2682,1,2,2681,1
6.5,CMEGA2E2,[416],[416],[],"[416, 753]",2047,1,2046,1,0,2045,1
6.5,CMU11711,"[1685, 2031]","[1685, 2031]",[],"[1685, 2031]",3165,2,3163,2,0,3163,0
6.5,CPPROT1GN,[],[],[],[164],391,0,391,0,0,390,1
6.5,CRASEQB,"[2825, 3464]",[2825],[3464],"[1920, 2825]",5121,2,5119,1,1,5118,1
6.5,CRUCH7AHYD,"[1731, 3016, 5283, 7866]","[1731, 7866]","[3016, 5283]","[1731, 3651, 4938, 6076, 7866]",10607,4,10603,2,2,10600,3
6.5,CRUGAD45A,"[1877, 2417]","[1877, 2417]",[],"[1877, 2063, 2417]",4428,2,4426,2,0,4425,1
6.5,DMPROTP1,[],[],[],[249],617,0,617,0,0,616,1
6.5,DMU11712,"[1705, 2043]","[1705, 2043]",[],"[1705, 2043]",3020,2,3018,2,0,3018,0
6.5,DOGCOLIP,"[224, 416, 1411]",[],"[224, 416, 1411]","[1108, 2378]",3157,3,3154,0,3,3152,2
6.5,DOGIL8T,[118],[118],[],"[118, 1406, 1769]",2230,1,2229,1,0,2227,2
6.5,ECGLOAP1,[657],[657],[],"[363, 657]",1134,1,1133,1,0,1132,1
6.5,ECPZA2GL,"[954, 1560, 3576, 4059]","[3576, 4059]","[954, 1560]","[3576, 4059]",5082,4,5078,2,2,5078,0
6.5,ECZGL1,[700],[700],[],"[700, 1534]",1995,1,1994,1,0,1993,1
6.5,ECZGL2,[255],[255],[],"[255, 1084]",1556,1,1555,1,0,1554,1
6.5,ELMETL,[],[],[],"[1097, 1291]",1866,0,1866,0,0,1864,2
6.5,FDFELDI2,"[678, 1070, 1882]",[],"[678, 1070, 1882]","[276, 970]",2418,3,2415,0,3,2413,2
6.5,FDTNFA,"[187, 972]","[187, 972]",[],"[187, 790, 972]",1715,2,1713,2,0,1712,1
6.5,GDMYF5G,"[1036, 1104]",[1036],[1104],"[639, 1036]",1602,2,1600,1,1,1599,1
6.5,GGAC01,"[273, 634, 3189]",[3189],"[273, 634]","[1666, 2226, 3189, 3677]",5039,3,5036,1,2,5033,3
6.5,GGACTAC,"[339, 3218, 4398]","[3218, 4398]",[339],"[970, 2127, 2914, 3218, 4398]",5456,3,5453,2,1,5450,3
