Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
4.0,ACU08131,"[322, 463, 642, 710, 845, 925, 1024, 1255, 1363, 1437, 1735, 2029, 2245, 2350, 2598, 2637, 2803, 2807, 3042, 3336, 3798, 3914, 4038, 4512, 5313]","[642, 1363, 2029, 2803, 3798]","[322, 463, 710, 845, 925, 1024, 1255, 1437, 1735, 2245, 2350, 2598, 2637, 2807, 3042, 3336, 3914, 4038, 4512, 5313]","[642, 1363, 2029, 2803, 3798]",5385,25,5360,5,20,5360,0
4.0,AGGGLINE,"[32, 70, 869, 935, 1571, 2325, 2347, 2658, 2946, 2963, 3120, 3158, 3457, 3504, 4035, 4098, 4309, 4651, 4685, 5187, 5259, 5357, 5648, 5864, 6262, 6387, 6421, 6984, 7054]","[3158, 3504]","[32, 70, 869, 935, 1571, 2325, 2347, 2658, 2946, 2963, 3120, 3457, 4035, 4098, 4309, 4651, 4685, 5187, 5259, 5357, 5648, 5864, 6262, 6387, 6421, 6984, 7054]","[3158, 3504]",7222,29,7193,2,27,7193,0
4.0,AGU04852,"[536, 653, 1104, 1464, 2073, 2117, 2302, 2972, 3116, 3176, 3877, 3956, 4566, 4701, 4863, 4906, 5517, 5533, 5912, 6224, 6383, 6740, 6883, 7509, 7636, 8085, 8301, 8354, 8358, 8635, 8694, 8817, 8934, 8961, 9856, 10812, 10820]","[3956, 5517, 5912, 6740]","[536, 653, 1104, 1464, 2073, 2117, 2302, 2972, 3116, 3176, 3877, 4566, 4701, 4863, 4906, 5533, 6224, 6383, 6883, 7509, 7636, 8085, 8301, 8354, 8358, 8635, 8694, 8817, 8934, 8961, 9856, 10812, 10820]","[3956, 5517, 5912, 6740]",10977,37,10940,4,33,10940,0
4.0,ALOEGLOBIM,"[221, 237, 536, 583, 1170, 1182, 1297]","[237, 583]","[221, 536, 1170, 1182, 1297]","[237, 583]",1684,7,1677,2,5,1677,0
4.0,ALOEGLOBIN,"[221, 237, 536, 583, 1170, 1182, 1297]","[237, 583]","[221, 536, 1170, 1182, 1297]","[237, 583]",1684,7,1677,2,5,1677,0
4.0,ALOPROTP1A,"[59, 166, 170, 267]",[166],"[59, 170, 267]",[166],411,4,407,1,3,407,0
4.0,AMU12024,"[257, 667, 872, 1583, 1594, 1695, 1960, 2013, 2482, 2685]","[257, 667, 2482]","[872, 1583, 1594, 1695, 1960, 2013, 2685]","[257, 667, 1864, 2126, 2482]",3645,10,3635,3,7,3633,2
4.0,AMU12025,"[1080, 1412, 1830, 2485, 2654, 2658, 2705, 2736, 2789, 3278, 3313, 3343, 4481]","[1412, 1830, 2654, 3278]","[1080, 2485, 2658, 2705, 2736, 2789, 3313, 3343, 4481]","[1412, 1830, 2654, 2902, 3278]",5376,13,5363,4,9,5362,1
4.0,AOIRHODOPS,"[255, 620, 894, 1702, 1749, 1953, 1969, 2025, 2754, 3012, 4005, 4067, 4336, 4385, 4840, 4953, 5207, 5373, 5426, 5452, 5483, 5494, 6243, 7039, 7056, 7481, 7580, 7600, 7622, 7630, 7800, 8156, 8308, 8837, 9057, 9133]","[1702, 4067, 5373, 6243]","[255, 620, 894, 1749, 1953, 1969, 2025, 2754, 3012, 4005, 4336, 4385, 4840, 4953, 5207, 5426, 5452, 5483, 5494, 7039, 7056, 7481, 7580, 7600, 7622, 7630, 7800, 8156, 8308, 8837, 9057, 9133]","[1702, 4067, 5373, 6243]",9916,36,9880,4,32,9880,0
4.0,ASPROP2,"[75, 589]",[],"[75, 589]",[325],665,2,663,0,2,662,1
4.0,ASYRVISP,"[99, 625, 634, 656, 1042, 1335, 1419, 1585, 1916]","[625, 1042, 1335, 1585, 1916]","[99, 634, 656, 1419]","[625, 1042, 1335, 1585, 1916]",2222,9,2213,5,4,2213,0
4.0,ATREGLOBIN,"[221, 237, 541, 588, 604, 1187, 1295, 1314]","[237, 588]","[221, 541, 604, 1187, 1295, 1314]","[237, 588]",1692,8,1684,2,6,1684,0
