Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
1.0,ACU08131,"[70, 158, 296, 322, 326, 387, 463, 505, 533, 642, 710, 783, 790, 845, 849, 869, 882, 925, 983, 994, 1000, 1002, 1009, 1024, 1168, 1173, 1179, 1230, 1255, 1273, 1328, 1363, 1437, 1603, 1664, 1735, 1860, 1982, 1987, 1994, 2025, 2029, 2035, 2079, 2104, 2134, 2179, 2212, 2245, 2350, 2388, 2457, 2498, 2537, 2547, 2598, 2637, 2690, 2782, 2787, 2798, 2803, 2807, 2818, 2840, 2986, 3032, 3042, 3280, 3336, 3427, 3624, 3798, 3825, 3833, 3846, 3871, 3914, 3942, 3984, 4038, 4135, 4167, 4233, 4306, 4452, 4504, 4512, 4563, 4687, 4719, 4866, 4906, 4920, 4971, 4992, 5080, 5170, 5176, 5313, 5324, 5345, 5352, 5361]","[642, 1363, 2029, 2803, 3798]","[70, 158, 296, 322, 326, 387, 463, 505, 533, 710, 783, 790, 845, 849, 869, 882, 925, 983, 994, 1000, 1002, 1009, 1024, 1168, 1173, 1179, 1230, 1255, 1273, 1328, 1437, 1603, 1664, 1735, 1860, 1982, 1987, 1994, 2025, 2035, 2079, 2104, 2134, 2179, 2212, 2245, 2350, 2388, 2457, 2498, 2537, 2547, 2598, 2637, 2690, 2782, 2787, 2798, 2807, 2818, 2840, 2986, 3032, 3042, 3280, 3336, 3427, 3624, 3825, 3833, 3846, 3871, 3914, 3942, 3984, 4038, 4135, 4167, 4233, 4306, 4452, 4504, 4512, 4563, 4687, 4719, 4866, 4906, 4920, 4971, 4992, 5080, 5170, 5176, 5313, 5324, 5345, 5352, 5361]","[642, 1363, 2029, 2803, 3798]",5385,104,5281,5,99,5281,0
1.0,AGGGLINE,"[22, 32, 70, 80, 205, 320, 343, 432, 442, 544, 590, 669, 689, 805, 812, 869, 903, 908, 935, 1082, 1368, 1390, 1452, 1466, 1571, 1605, 1813, 1922, 1990, 2085, 2127, 2229, 2325, 2347, 2431, 2490, 2658, 2685, 2697, 2776, 2795, 2878, 2939, 2946, 2963, 3070, 3110, 3120, 3158, 3168, 3293, 3384, 3390, 3457, 3469, 3504, 3600, 3625, 3673, 3782, 3850, 3913, 3945, 4035, 4077, 4088, 4090, 4094, 4098, 4102, 4115, 4117, 4119, 4123, 4170, 4177, 4211, 4253, 4309, 4313, 4405, 4411, 4456, 4480, 4611, 4620, 4651, 4685, 4689, 4709, 4720, 4756, 4790, 4820, 4835, 4849, 4895, 4921, 4933, 5000, 5119, 5175, 5187, 5218, 5228, 5259, 5275, 5307, 5339, 5357, 5373, 5449, 5585, 5592, 5648, 5687, 5714, 5864, 5929, 5947, 6176, 6262, 6277, 6387, 6391, 6421, 6427, 6780, 6935, 6980, 6984, 7054, 7217, 7294, 7300, 7339]","[3158, 3504]","[22, 32, 70, 80, 205, 320, 343, 432, 442, 544, 590, 669, 689, 805, 812, 869, 903, 908, 935, 1082, 1368, 1390, 1452, 1466, 1571, 1605, 1813, 1922, 1990, 2085, 2127, 2229, 2325, 2347, 2431, 2490, 2658, 2685, 2697, 2776, 2795, 2878, 2939, 2946, 2963, 3070, 3110, 3120, 3168, 3293, 3384, 3390, 3457, 3469, 3600, 3625, 3673, 3782, 3850, 3913, 3945, 4035, 4077, 4088, 4090, 4094, 4098, 4102, 4115, 4117, 4119, 4123, 4170, 4177, 4211, 4253, 4309, 4313, 4405, 4411, 4456, 4480, 4611, 4620, 4651, 4685, 4689, 4709, 4720, 4756, 4790, 4820, 4835, 4849, 4895, 4921, 4933, 5000, 5119, 5175, 5187, 5218, 5228, 5259, 5275, 5307, 5339, 5357, 5373, 5449, 5585, 5592, 5648, 5687, 5714, 5864, 5929, 5947, 6176, 6262, 6277, 6387, 6391, 6421, 6427, 6780, 6935, 6980, 6984, 7054, 7217, 7294, 7300, 7339]","[3158, 3504]",7222,136,7086,2,134,7086,0
1.0,AGU04852,"[35, 40, 86, 130, 174, 183, 187, 284, 300, 348, 491, 509, 536, 619, 631, 637, 653, 664, 690, 734, 825, 885, 954, 987, 1023, 1104, 1116, 1142, 1184, 1232, 1464, 1517, 1611, 1652, 1752, 1893, 1898, 2018, 2073, 2100, 2117, 2186, 2302, 2329, 2446, 2470, 2478, 2482, 2597, 2618, 2624, 2629, 2665, 2720, 2784, 2788, 2917, 2952, 2972, 2976, 2999, 3022, 3035, 3038, 3079, 3116, 3133, 3176, 3211, 3260, 3273, 3402, 3404, 3430, 3693, 3697, 3701, 3732, 3759, 3788, 3816, 3877, 3956, 4011, 4019, 4086, 4144, 4195, 4220, 4232, 4277, 4303, 4342, 4483, 4524, 4566, 4684, 4701, 4764, 4768, 4780, 4788, 4800, 4809, 4863, 4906, 4992, 5055, 5066, 5117, 5252, 5256, 5296, 5332, 5336, 5348, 5350, 5360, 5362, 5380, 5385, 5517, 5529, 5533, 5577, 5720, 5780, 5876, 5912, 5979, 5987, 6203, 6210, 6224, 6383, 6395, 6422, 6453, 6731, 6740, 6744, 6838, 6849, 6883, 7091, 7105, 7128, 7422, 7509, 7551, 7636, 7640, 7669, 7867, 7900, 7927, 7960, 7978, 8017, 8024, 8026, 8085, 8122, 8176, 8229, 8252, 8301, 8349, 8354, 8358, 8362, 8520, 8538, 8624, 8635, 8653, 8694, 8757, 8817, 8821, 8854, 8877, 8934, 8952, 8961, 9025, 9083, 9145, 9246, 9253, 9261, 9365, 9520, 9557, 9571, 9608, 9622, 9632, 9669, 9740, 9762, 9789, 9845, 9856, 10029, 10112, 10309, 10361, 10586, 10753, 10774, 10812, 10820, 10898, 10937, 10961]","[3956, 5517, 5912, 6740]","[35, 40, 86, 130, 174, 183, 187, 284, 300, 348, 491, 509, 536, 619, 631, 637, 653, 664, 690, 734, 825, 885, 954, 987, 1023, 1104, 1116, 1142, 1184, 1232, 1464, 1517, 1611, 1652, 1752, 1893, 1898, 2018, 2073, 2100, 2117, 2186, 2302, 2329, 2446, 2470, 2478, 2482, 2597, 2618, 2624, 2629, 2665, 2720, 2784, 2788, 2917, 2952, 2972, 2976, 2999, 3022, 3035, 3038, 3079, 3116, 3133, 3176, 3211, 3260, 3273, 3402, 3404, 3430, 3693, 3697, 3701, 3732, 3759, 3788, 3816, 3877, 4011, 4019, 4086, 4144, 4195, 4220, 4232, 4277, 4303, 4342, 4483, 4524, 4566, 4684, 4701, 4764, 4768, 4780, 4788, 4800, 4809, 4863, 4906, 4992, 5055, 5066, 5117, 5252, 5256, 5296, 5332, 5336, 5348, 5350, 5360, 5362, 5380, 5385, 5529, 5533, 5577, 5720, 5780, 5876, 5979, 5987, 6203, 6210, 6224, 6383, 6395, 6422, 6453, 6731, 6744, 6838, 6849, 6883, 7091, 7105, 7128, 7422, 7509, 7551, 7636, 7640, 7669, 7867, 7900, 7927, 7960, 7978, 8017, 8024, 8026, 8085, 8122, 8176, 8229, 8252, 8301, 8349, 8354, 8358, 8362, 8520, 8538, 8624, 8635, 8653, 8694, 8757, 8817, 8821, 8854, 8877, 8934, 8952, 8961, 9025, 9083, 9145, 9246, 9253, 9261, 9365, 9520, 9557, 9571, 9608, 9622, 9632, 9669, 9740, 9762, 9789, 9845, 9856, 10029, 10112, 10309, 10361, 10586, 10753, 10774, 10812, 10820, 10898, 10937, 10961]","[3956, 5517, 5912, 6740]",10977,216,10761,4,212,10761,0
1.0,ALOEGLOBIM,"[21, 55, 148, 189, 221, 237, 271, 346, 448, 469, 536, 548, 583, 599, 604, 641, 761, 1030, 1043, 1049, 1154, 1170, 1176, 1182, 1200, 1250, 1297, 1301, 1399, 1404, 1410, 1455, 1511, 1548, 1620, 1634]","[237, 583]","[21, 55, 148, 189, 221, 271, 346, 448, 469, 536, 548, 599, 604, 641, 761, 1030, 1043, 1049, 1154, 1170, 1176, 1182, 1200, 1250, 1297, 1301, 1399, 1404, 1410, 1455, 1511, 1548, 1620, 1634]","[237, 583]",1684,36,1648,2,34,1648,0
1.0,ALOEGLOBIN,"[21, 55, 148, 189, 221, 237, 271, 346, 448, 469, 536, 548, 583, 599, 604, 641, 761, 1030, 1043, 1049, 1154, 1170, 1176, 1182, 1186, 1200, 1250, 1297, 1301, 1399, 1404, 1410, 1455, 1511, 1548, 1620, 1634]","[237, 583]","[21, 55, 148, 189, 221, 271, 346, 448, 469, 536, 548, 599, 604, 641, 761, 1030, 1043, 1049, 1154, 1170, 1176, 1182, 1186, 1200, 1250, 1297, 1301, 1399, 1404, 1410, 1455, 1511, 1548, 1620, 1634]","[237, 583]",1684,37,1647,2,35,1647,0
1.0,ALOPROTP1A,"[7, 10, 59, 166, 170, 186, 267, 273]",[166],"[7, 10, 59, 170, 186, 267, 273]",[166],411,8,403,1,7,403,0
1.0,AMU12024,"[85, 257, 282, 420, 472, 477, 534, 632, 654, 660, 667, 671, 768, 872, 920, 1084, 1098, 1120, 1125, 1143, 1172, 1467, 1583, 1587, 1594, 1607, 1650, 1695, 1797, 1834, 1864, 1902, 1960, 1974, 2013, 2126, 2242, 2308, 2374, 2384, 2482, 2539, 2575, 2587, 2605, 2623, 2685, 2755, 2801, 2827, 2892, 2917, 3053, 3237, 3248, 3267, 3306, 3332, 3385, 3391, 3458, 3573, 3606]","[257, 667, 1864, 2126, 2482]","[85, 282, 420, 472, 477, 534, 632, 654, 660, 671, 768, 872, 920, 1084, 1098, 1120, 1125, 1143, 1172, 1467, 1583, 1587, 1594, 1607, 1650, 1695, 1797, 1834, 1902, 1960, 1974, 2013, 2242, 2308, 2374, 2384, 2539, 2575, 2587, 2605, 2623, 2685, 2755, 2801, 2827, 2892, 2917, 3053, 3237, 3248, 3267, 3306, 3332, 3385, 3391, 3458, 3573, 3606]","[257, 667, 1864, 2126, 2482]",3645,63,3582,5,58,3582,0
1.0,AMU12025,"[91, 100, 178, 205, 271, 301, 321, 385, 527, 529, 599, 635, 859, 886, 1018, 1049, 1080, 1143, 1380, 1412, 1416, 1428, 1499, 1640, 1697, 1749, 1817, 1823, 1830, 1834, 1974, 1997, 2010, 2014, 2072, 2139, 2250, 2274, 2359, 2382, 2460, 2485, 2554, 2624, 2654, 2658, 2689, 2691, 2705, 2736, 2750, 2789, 2902, 3011, 3038, 3104, 3278, 3313, 3343, 3521, 3623, 3649, 3897, 4134, 4352, 4481, 4485, 4525, 4541, 4767, 4774, 4838, 4854, 5015, 5038, 5345]","[1412, 1830, 2654, 2902, 3278]","[91, 100, 178, 205, 271, 301, 321, 385, 527, 529, 599, 635, 859, 886, 1018, 1049, 1080, 1143, 1380, 1416, 1428, 1499, 1640, 1697, 1749, 1817, 1823, 1834, 1974, 1997, 2010, 2014, 2072, 2139, 2250, 2274, 2359, 2382, 2460, 2485, 2554, 2624, 2658, 2689, 2691, 2705, 2736, 2750, 2789, 3011, 3038, 3104, 3313, 3343, 3521, 3623, 3649, 3897, 4134, 4352, 4481, 4485, 4525, 4541, 4767, 4774, 4838, 4854, 5015, 5038, 5345]","[1412, 1830, 2654, 2902, 3278]",5376,76,5300,5,71,5300,0
1.0,AOIRHODOPS,"[44, 113, 141, 145, 154, 228, 255, 306, 384, 403, 410, 434, 470, 620, 627, 657, 691, 749, 768, 796, 830, 856, 894, 921, 930, 1115, 1314, 1321, 1393, 1415, 1625, 1662, 1702, 1706, 1749, 1907, 1925, 1953, 1969, 1982, 2025, 2062, 2119, 2240, 2584, 2678, 2683, 2754, 2758, 2807, 2812, 2838, 2855, 2870, 2942, 2949, 2968, 3012, 3095, 3113, 3119, 3251, 3397, 3465, 3488, 3566, 3625, 3921, 3948, 4005, 4067, 4071, 4109, 4256, 4314, 4336, 4385, 4391, 4430, 4464, 4479, 4544, 4598, 4658, 4711, 4812, 4840, 4849, 4862, 4864, 4881, 4933, 4953, 4963, 4967, 5014, 5116, 5207, 5359, 5364, 5373, 5377, 5416, 5426, 5452, 5483, 5494, 5523, 5601, 5677, 5711, 5716, 5796, 5817, 5856, 5892, 5926, 5958, 6093, 6216, 6243, 6372, 6400, 6406, 6759, 6806, 6925, 7023, 7039, 7056, 7095, 7281, 7357, 7481, 7494, 7509, 7580, 7584, 7600, 7614, 7622, 7630, 7638, 7673, 7714, 7724, 7800, 8003, 8156, 8169, 8197, 8300, 8308, 8314, 8614, 8837, 8863, 9057, 9125, 9133, 9292, 9304, 9342, 9365, 9371, 9410, 9464, 9592, 9598, 9902]","[1702, 4067, 5373, 6243]","[44, 113, 141, 145, 154, 228, 255, 306, 384, 403, 410, 434, 470, 620, 627, 657, 691, 749, 768, 796, 830, 856, 894, 921, 930, 1115, 1314, 1321, 1393, 1415, 1625, 1662, 1706, 1749, 1907, 1925, 1953, 1969, 1982, 2025, 2062, 2119, 2240, 2584, 2678, 2683, 2754, 2758, 2807, 2812, 2838, 2855, 2870, 2942, 2949, 2968, 3012, 3095, 3113, 3119, 3251, 3397, 3465, 3488, 3566, 3625, 3921, 3948, 4005, 4071, 4109, 4256, 4314, 4336, 4385, 4391, 4430, 4464, 4479, 4544, 4598, 4658, 4711, 4812, 4840, 4849, 4862, 4864, 4881, 4933, 4953, 4963, 4967, 5014, 5116, 5207, 5359, 5364, 5377, 5416, 5426, 5452, 5483, 5494, 5523, 5601, 5677, 5711, 5716, 5796, 5817, 5856, 5892, 5926, 5958, 6093, 6216, 6372, 6400, 6406, 6759, 6806, 6925, 7023, 7039, 7056, 7095, 7281, 7357, 7481, 7494, 7509, 7580, 7584, 7600, 7614, 7622, 7630, 7638, 7673, 7714, 7724, 7800, 8003, 8156, 8169, 8197, 8300, 8308, 8314, 8614, 8837, 8863, 9057, 9125, 9133, 9292, 9304, 9342, 9365, 9371, 9410, 9464, 9592, 9598, 9902]","[1702, 4067, 5373, 6243]",9916,170,9746,4,166,9746,0
1.0,ASPROP2,"[75, 107, 120, 251, 325, 452, 589, 662]",[325],"[75, 107, 120, 251, 452, 589, 662]",[325],665,8,657,1,7,657,0
