Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
0.0,ACU08131,"[70, 116, 158, 296, 322, 326, 341, 364, 387, 463, 502, 505, 533, 557, 642, 710, 783, 790, 845, 849, 861, 869, 882, 925, 983, 994, 1000, 1002, 1004, 1009, 1024, 1168, 1173, 1179, 1230, 1255, 1263, 1273, 1328, 1330, 1332, 1363, 1437, 1523, 1603, 1664, 1735, 1825, 1860, 1982, 1987, 1994, 2025, 2029, 2033, 2035, 2040, 2079, 2104, 2115, 2134, 2154, 2179, 2212, 2236, 2245, 2260, 2262, 2350, 2380, 2388, 2422, 2438, 2457, 2498, 2503, 2537, 2547, 2594, 2598, 2637, 2677, 2690, 2702, 2782, 2787, 2798, 2803, 2807, 2818, 2823, 2840, 2878, 2986, 2990, 3011, 3032, 3042, 3280, 3297, 3336, 3405, 3427, 3558, 3609, 3621, 3624, 3798, 3825, 3833, 3846, 3871, 3899, 3907, 3914, 3942, 3982, 3984, 4038, 4135, 4167, 4209, 4233, 4306, 4432, 4452, 4504, 4512, 4563, 4590, 4617, 4687, 4719, 4866, 4876, 4906, 4920, 4922, 4926, 4971, 4992, 5026, 5080, 5170, 5176, 5207, 5313, 5324, 5333, 5345, 5352, 5361, 5376]","[642, 1363, 2029, 2803, 3798]","[70, 116, 158, 296, 322, 326, 341, 364, 387, 463, 502, 505, 533, 557, 710, 783, 790, 845, 849, 861, 869, 882, 925, 983, 994, 1000, 1002, 1004, 1009, 1024, 1168, 1173, 1179, 1230, 1255, 1263, 1273, 1328, 1330, 1332, 1437, 1523, 1603, 1664, 1735, 1825, 1860, 1982, 1987, 1994, 2025, 2033, 2035, 2040, 2079, 2104, 2115, 2134, 2154, 2179, 2212, 2236, 2245, 2260, 2262, 2350, 2380, 2388, 2422, 2438, 2457, 2498, 2503, 2537, 2547, 2594, 2598, 2637, 2677, 2690, 2702, 2782, 2787, 2798, 2807, 2818, 2823, 2840, 2878, 2986, 2990, 3011, 3032, 3042, 3280, 3297, 3336, 3405, 3427, 3558, 3609, 3621, 3624, 3825, 3833, 3846, 3871, 3899, 3907, 3914, 3942, 3982, 3984, 4038, 4135, 4167, 4209, 4233, 4306, 4432, 4452, 4504, 4512, 4563, 4590, 4617, 4687, 4719, 4866, 4876, 4906, 4920, 4922, 4926, 4971, 4992, 5026, 5080, 5170, 5176, 5207, 5313, 5324, 5333, 5345, 5352, 5361, 5376]","[642, 1363, 2029, 2803, 3798]",5385,153,5232,5,148,5232,0
0.0,AGGGLINE,"[22, 32, 70, 80, 205, 223, 262, 320, 343, 345, 432, 442, 486, 502, 544, 590, 669, 689, 805, 812, 869, 903, 908, 935, 970, 1004, 1037, 1082, 1298, 1368, 1390, 1452, 1466, 1571, 1577, 1605, 1613, 1813, 1922, 1939, 1986, 1988, 1990, 2085, 2127, 2216, 2229, 2250, 2325, 2335, 2347, 2431, 2490, 2621, 2658, 2685, 2697, 2776, 2789, 2795, 2878, 2939, 2946, 2963, 2967, 3030, 3070, 3110, 3120, 3158, 3168, 3293, 3311, 3384, 3390, 3457, 3469, 3504, 3600, 3625, 3673, 3695, 3782, 3850, 3900, 3913, 3945, 4035, 4065, 4077, 4088, 4090, 4094, 4098, 4102, 4115, 4117, 4119, 4121, 4123, 4170, 4177, 4211, 4253, 4302, 4309, 4313, 4405, 4411, 4456, 4480, 4496, 4611, 4620, 4651, 4685, 4689, 4709, 4713, 4720, 4722, 4756, 4790, 4802, 4820, 4835, 4849, 4895, 4921, 4933, 4951, 5000, 5079, 5119, 5121, 5175, 5187, 5218, 5228, 5259, 5275, 5288, 5307, 5327, 5339, 5357, 5373, 5449, 5585, 5592, 5648, 5680, 5687, 5714, 5751, 5774, 5785, 5864, 5929, 5947, 6176, 6262, 6277, 6387, 6391, 6393, 6421, 6427, 6429, 6507, 6675, 6780, 6887, 6935, 6980, 6984, 7054, 7123, 7217, 7294, 7300, 7339, 7346]","[3158, 3504]","[22, 32, 70, 80, 205, 223, 262, 320, 343, 345, 432, 442, 486, 502, 544, 590, 669, 689, 805, 812, 869, 903, 908, 935, 970, 1004, 1037, 1082, 1298, 1368, 1390, 1452, 1466, 1571, 1577, 1605, 1613, 1813, 1922, 1939, 1986, 1988, 1990, 2085, 2127, 2216, 2229, 2250, 2325, 2335, 2347, 2431, 2490, 2621, 2658, 2685, 2697, 2776, 2789, 2795, 2878, 2939, 2946, 2963, 2967, 3030, 3070, 3110, 3120, 3168, 3293, 3311, 3384, 3390, 3457, 3469, 3600, 3625, 3673, 3695, 3782, 3850, 3900, 3913, 3945, 4035, 4065, 4077, 4088, 4090, 4094, 4098, 4102, 4115, 4117, 4119, 4121, 4123, 4170, 4177, 4211, 4253, 4302, 4309, 4313, 4405, 4411, 4456, 4480, 4496, 4611, 4620, 4651, 4685, 4689, 4709, 4713, 4720, 4722, 4756, 4790, 4802, 4820, 4835, 4849, 4895, 4921, 4933, 4951, 5000, 5079, 5119, 5121, 5175, 5187, 5218, 5228, 5259, 5275, 5288, 5307, 5327, 5339, 5357, 5373, 5449, 5585, 5592, 5648, 5680, 5687, 5714, 5751, 5774, 5785, 5864, 5929, 5947, 6176, 6262, 6277, 6387, 6391, 6393, 6421, 6427, 6429, 6507, 6675, 6780, 6887, 6935, 6980, 6984, 7054, 7123, 7217, 7294, 7300, 7339, 7346]","[3158, 3504]",7222,183,7039,2,181,7039,0
0.0,AGU04852,"[35, 40, 86, 130, 174, 183, 187, 284, 300, 348, 432, 491, 509, 536, 540, 619, 621, 631, 637, 653, 664, 675, 690, 734, 767, 791, 825, 868, 885, 954, 987, 1023, 1104, 1116, 1142, 1184, 1232, 1464, 1517, 1611, 1652, 1752, 1863, 1888, 1893, 1898, 1964, 1984, 2018, 2039, 2052, 2073, 2100, 2117, 2186, 2199, 2302, 2329, 2419, 2446, 2470, 2478, 2482, 2505, 2597, 2618, 2624, 2629, 2665, 2720, 2729, 2750, 2784, 2788, 2820, 2826, 2851, 2917, 2926, 2952, 2966, 2972, 2976, 2999, 3022, 3035, 3038, 3075, 3079, 3105, 3116, 3133, 3168, 3176, 3211, 3243, 3260, 3273, 3352, 3402, 3404, 3430, 3693, 3697, 3701, 3732, 3757, 3759, 3788, 3816, 3841, 3877, 3956, 4011, 4019, 4069, 4086, 4123, 4144, 4195, 4220, 4232, 4277, 4303, 4323, 4342, 4483, 4485, 4524, 4550, 4566, 4568, 4570, 4595, 4657, 4684, 4701, 4744, 4764, 4768, 4772, 4780, 4788, 4800, 4809, 4863, 4884, 4906, 4942, 4992, 5055, 5066, 5117, 5252, 5256, 5296, 5323, 5332, 5334, 5336, 5348, 5350, 5356, 5360, 5362, 5364, 5380, 5385, 5433, 5517, 5529, 5533, 5577, 5704, 5720, 5727, 5780, 5851, 5863, 5876, 5912, 5935, 5976, 5979, 5987, 6090, 6153, 6203, 6210, 6224, 6254, 6383, 6395, 6422, 6453, 6669, 6709, 6731, 6740, 6744, 6838, 6849, 6878, 6883, 6899, 6988, 7091, 7105, 7128, 7203, 7246, 7395, 7422, 7441, 7509, 7551, 7636, 7640, 7669, 7685, 7867, 7900, 7927, 7960, 7978, 8017, 8024, 8026, 8035, 8085, 8122, 8176, 8213, 8229, 8252, 8264, 8301, 8336, 8341, 8349, 8354, 8358, 8362, 8476, 8505, 8520, 8538, 8574, 8624, 8635, 8653, 8694, 8739, 8745, 8757, 8817, 8821, 8835, 8854, 8877, 8934, 8952, 8961, 9025, 9035, 9039, 9083, 9145, 9176, 9246, 9253, 9261, 9278, 9365, 9396, 9520, 9557, 9571, 9608, 9622, 9632, 9669, 9740, 9762, 9789, 9845, 9856, 10029, 10112, 10274, 10309, 10323, 10325, 10361, 10399, 10431, 10586, 10589, 10753, 10774, 10780, 10812, 10820, 10898, 10922, 10937, 10961]","[3956, 5517, 5912, 6740]","[35, 40, 86, 130, 174, 183, 187, 284, 300, 348, 432, 491, 509, 536, 540, 619, 621, 631, 637, 653, 664, 675, 690, 734, 767, 791, 825, 868, 885, 954, 987, 1023, 1104, 1116, 1142, 1184, 1232, 1464, 1517, 1611, 1652, 1752, 1863, 1888, 1893, 1898, 1964, 1984, 2018, 2039, 2052, 2073, 2100, 2117, 2186, 2199, 2302, 2329, 2419, 2446, 2470, 2478, 2482, 2505, 2597, 2618, 2624, 2629, 2665, 2720, 2729, 2750, 2784, 2788, 2820, 2826, 2851, 2917, 2926, 2952, 2966, 2972, 2976, 2999, 3022, 3035, 3038, 3075, 3079, 3105, 3116, 3133, 3168, 3176, 3211, 3243, 3260, 3273, 3352, 3402, 3404, 3430, 3693, 3697, 3701, 3732, 3757, 3759, 3788, 3816, 3841, 3877, 4011, 4019, 4069, 4086, 4123, 4144, 4195, 4220, 4232, 4277, 4303, 4323, 4342, 4483, 4485, 4524, 4550, 4566, 4568, 4570, 4595, 4657, 4684, 4701, 4744, 4764, 4768, 4772, 4780, 4788, 4800, 4809, 4863, 4884, 4906, 4942, 4992, 5055, 5066, 5117, 5252, 5256, 5296, 5323, 5332, 5334, 5336, 5348, 5350, 5356, 5360, 5362, 5364, 5380, 5385, 5433, 5529, 5533, 5577, 5704, 5720, 5727, 5780, 5851, 5863, 5876, 5935, 5976, 5979, 5987, 6090, 6153, 6203, 6210, 6224, 6254, 6383, 6395, 6422, 6453, 6669, 6709, 6731, 6744, 6838, 6849, 6878, 6883, 6899, 6988, 7091, 7105, 7128, 7203, 7246, 7395, 7422, 7441, 7509, 7551, 7636, 7640, 7669, 7685, 7867, 7900, 7927, 7960, 7978, 8017, 8024, 8026, 8035, 8085, 8122, 8176, 8213, 8229, 8252, 8264, 8301, 8336, 8341, 8349, 8354, 8358, 8362, 8476, 8505, 8520, 8538, 8574, 8624, 8635, 8653, 8694, 8739, 8745, 8757, 8817, 8821, 8835, 8854, 8877, 8934, 8952, 8961, 9025, 9035, 9039, 9083, 9145, 9176, 9246, 9253, 9261, 9278, 9365, 9396, 9520, 9557, 9571, 9608, 9622, 9632, 9669, 9740, 9762, 9789, 9845, 9856, 10029, 10112, 10274, 10309, 10323, 10325, 10361, 10399, 10431, 10586, 10589, 10753, 10774, 10780, 10812, 10820, 10898, 10922, 10937, 10961]","[3956, 5517, 5912, 6740]",10977,307,10670,4,303,10670,0
0.0,ALOEGLOBIM,"[21, 55, 148, 189, 221, 237, 271, 334, 346, 448, 469, 536, 548, 583, 599, 604, 641, 755, 761, 925, 940, 1030, 1035, 1043, 1049, 1059, 1154, 1170, 1176, 1182, 1200, 1250, 1278, 1284, 1297, 1301, 1399, 1404, 1410, 1455, 1479, 1511, 1548, 1604, 1620, 1634, 1669]","[237, 583]","[21, 55, 148, 189, 221, 271, 334, 346, 448, 469, 536, 548, 599, 604, 641, 755, 761, 925, 940, 1030, 1035, 1043, 1049, 1059, 1154, 1170, 1176, 1182, 1200, 1250, 1278, 1284, 1297, 1301, 1399, 1404, 1410, 1455, 1479, 1511, 1548, 1604, 1620, 1634, 1669]","[237, 583]",1684,47,1637,2,45,1637,0
0.0,ALOEGLOBIN,"[21, 55, 148, 189, 221, 237, 271, 334, 346, 448, 469, 536, 548, 583, 599, 604, 641, 755, 761, 925, 940, 954, 1030, 1035, 1043, 1049, 1059, 1154, 1170, 1176, 1182, 1186, 1200, 1250, 1278, 1284, 1297, 1301, 1399, 1404, 1410, 1455, 1479, 1511, 1548, 1604, 1620, 1634, 1669]","[237, 583]","[21, 55, 148, 189, 221, 271, 334, 346, 448, 469, 536, 548, 599, 604, 641, 755, 761, 925, 940, 954, 1030, 1035, 1043, 1049, 1059, 1154, 1170, 1176, 1182, 1186, 1200, 1250, 1278, 1284, 1297, 1301, 1399, 1404, 1410, 1455, 1479, 1511, 1548, 1604, 1620, 1634, 1669]","[237, 583]",1684,49,1635,2,47,1635,0
0.0,ALOPROTP1A,"[7, 10, 59, 166, 170, 186, 267, 273, 281]",[166],"[7, 10, 59, 170, 186, 267, 273, 281]",[166],411,9,402,1,8,402,0
0.0,AMU12024,"[85, 257, 282, 420, 472, 477, 534, 632, 647, 654, 656, 660, 667, 671, 768, 872, 894, 920, 922, 965, 1067, 1084, 1098, 1110, 1120, 1125, 1143, 1172, 1232, 1295, 1444, 1458, 1467, 1537, 1583, 1587, 1594, 1607, 1650, 1695, 1742, 1748, 1797, 1817, 1834, 1864, 1902, 1960, 1974, 2013, 2064, 2112, 2126, 2163, 2183, 2242, 2305, 2308, 2311, 2332, 2334, 2374, 2384, 2435, 2482, 2539, 2575, 2587, 2605, 2623, 2685, 2755, 2801, 2827, 2881, 2892, 2917, 2919, 2952, 2985, 3018, 3053, 3067, 3138, 3237, 3248, 3267, 3306, 3332, 3350, 3385, 3391, 3395, 3458, 3568, 3573, 3597, 3606]","[257, 667, 1864, 2126, 2482]","[85, 282, 420, 472, 477, 534, 632, 647, 654, 656, 660, 671, 768, 872, 894, 920, 922, 965, 1067, 1084, 1098, 1110, 1120, 1125, 1143, 1172, 1232, 1295, 1444, 1458, 1467, 1537, 1583, 1587, 1594, 1607, 1650, 1695, 1742, 1748, 1797, 1817, 1834, 1902, 1960, 1974, 2013, 2064, 2112, 2163, 2183, 2242, 2305, 2308, 2311, 2332, 2334, 2374, 2384, 2435, 2539, 2575, 2587, 2605, 2623, 2685, 2755, 2801, 2827, 2881, 2892, 2917, 2919, 2952, 2985, 3018, 3053, 3067, 3138, 3237, 3248, 3267, 3306, 3332, 3350, 3385, 3391, 3395, 3458, 3568, 3573, 3597, 3606]","[257, 667, 1864, 2126, 2482]",3645,98,3547,5,93,3547,0
0.0,AMU12025,"[91, 100, 178, 205, 271, 278, 301, 321, 327, 385, 428, 527, 529, 588, 599, 616, 635, 729, 830, 854, 859, 886, 929, 1018, 1032, 1049, 1080, 1084, 1143, 1221, 1242, 1380, 1412, 1416, 1428, 1499, 1517, 1640, 1697, 1749, 1763, 1795, 1817, 1819, 1823, 1830, 1834, 1905, 1974, 1997, 2010, 2014, 2072, 2115, 2139, 2162, 2181, 2250, 2274, 2359, 2382, 2460, 2485, 2532, 2538, 2554, 2624, 2654, 2658, 2689, 2691, 2705, 2709, 2736, 2750, 2789, 2840, 2902, 3011, 3038, 3101, 3104, 3107, 3130, 3231, 3278, 3313, 3343, 3443, 3465, 3521, 3623, 3649, 3667, 3897, 3899, 3945, 4102, 4134, 4162, 4345, 4352, 4425, 4481, 4485, 4525, 4541, 4659, 4730, 4767, 4774, 4838, 4854, 4931, 5015, 5038, 5073, 5135, 5345, 5369, 5377]","[1412, 1830, 2654, 2902, 3278]","[91, 100, 178, 205, 271, 278, 301, 321, 327, 385, 428, 527, 529, 588, 599, 616, 635, 729, 830, 854, 859, 886, 929, 1018, 1032, 1049, 1080, 1084, 1143, 1221, 1242, 1380, 1416, 1428, 1499, 1517, 1640, 1697, 1749, 1763, 1795, 1817, 1819, 1823, 1834, 1905, 1974, 1997, 2010, 2014, 2072, 2115, 2139, 2162, 2181, 2250, 2274, 2359, 2382, 2460, 2485, 2532, 2538, 2554, 2624, 2658, 2689, 2691, 2705, 2709, 2736, 2750, 2789, 2840, 3011, 3038, 3101, 3104, 3107, 3130, 3231, 3313, 3343, 3443, 3465, 3521, 3623, 3649, 3667, 3897, 3899, 3945, 4102, 4134, 4162, 4345, 4352, 4425, 4481, 4485, 4525, 4541, 4659, 4730, 4767, 4774, 4838, 4854, 4931, 5015, 5038, 5073, 5135, 5345, 5369, 5377]","[1412, 1830, 2654, 2902, 3278]",5376,121,5255,5,116,5255,0
0.0,AOIRHODOPS,"[44, 113, 122, 130, 141, 145, 154, 228, 255, 306, 384, 403, 410, 434, 447, 462, 470, 518, 575, 620, 627, 657, 691, 741, 749, 768, 796, 830, 856, 874, 894, 921, 930, 1003, 1027, 1080, 1115, 1129, 1314, 1321, 1393, 1398, 1415, 1424, 1581, 1625, 1662, 1702, 1706, 1749, 1820, 1907, 1925, 1953, 1969, 1982, 1996, 2025, 2051, 2062, 2119, 2240, 2470, 2528, 2584, 2678, 2683, 2754, 2758, 2807, 2812, 2816, 2838, 2855, 2864, 2870, 2942, 2949, 2968, 3012, 3095, 3113, 3119, 3158, 3202, 3251, 3397, 3442, 3465, 3476, 3488, 3566, 3625, 3800, 3921, 3926, 3948, 4005, 4036, 4061, 4067, 4071, 4091, 4109, 4256, 4314, 4336, 4385, 4391, 4430, 4458, 4464, 4472, 4479, 4544, 4598, 4615, 4658, 4667, 4711, 4744, 4812, 4829, 4840, 4849, 4862, 4864, 4881, 4926, 4933, 4953, 4963, 4967, 5014, 5059, 5116, 5130, 5156, 5207, 5236, 5355, 5359, 5364, 5373, 5377, 5396, 5416, 5426, 5452, 5478, 5483, 5489, 5494, 5523, 5601, 5630, 5668, 5677, 5711, 5716, 5720, 5749, 5772, 5796, 5817, 5856, 5862, 5892, 5926, 5958, 6093, 6117, 6216, 6243, 6318, 6327, 6360, 6372, 6376, 6400, 6406, 6496, 6569, 6572, 6575, 6625, 6759, 6806, 6925, 6962, 7023, 7039, 7056, 7082, 7095, 7174, 7214, 7231, 7281, 7342, 7357, 7370, 7379, 7440, 7481, 7494, 7509, 7580, 7584, 7600, 7614, 7622, 7630, 7638, 7648, 7673, 7714, 7724, 7800, 8003, 8156, 8169, 8197, 8229, 8277, 8289, 8300, 8308, 8314, 8434, 8614, 8837, 8863, 8971, 9030, 9057, 9075, 9109, 9111, 9125, 9133, 9151, 9292, 9304, 9308, 9342, 9365, 9371, 9410, 9423, 9464, 9469, 9592, 9598, 9612, 9620, 9902, 9904]","[1702, 4067, 5373, 6243]","[44, 113, 122, 130, 141, 145, 154, 228, 255, 306, 384, 403, 410, 434, 447, 462, 470, 518, 575, 620, 627, 657, 691, 741, 749, 768, 796, 830, 856, 874, 894, 921, 930, 1003, 1027, 1080, 1115, 1129, 1314, 1321, 1393, 1398, 1415, 1424, 1581, 1625, 1662, 1706, 1749, 1820, 1907, 1925, 1953, 1969, 1982, 1996, 2025, 2051, 2062, 2119, 2240, 2470, 2528, 2584, 2678, 2683, 2754, 2758, 2807, 2812, 2816, 2838, 2855, 2864, 2870, 2942, 2949, 2968, 3012, 3095, 3113, 3119, 3158, 3202, 3251, 3397, 3442, 3465, 3476, 3488, 3566, 3625, 3800, 3921, 3926, 3948, 4005, 4036, 4061, 4071, 4091, 4109, 4256, 4314, 4336, 4385, 4391, 4430, 4458, 4464, 4472, 4479, 4544, 4598, 4615, 4658, 4667, 4711, 4744, 4812, 4829, 4840, 4849, 4862, 4864, 4881, 4926, 4933, 4953, 4963, 4967, 5014, 5059, 5116, 5130, 5156, 5207, 5236, 5355, 5359, 5364, 5377, 5396, 5416, 5426, 5452, 5478, 5483, 5489, 5494, 5523, 5601, 5630, 5668, 5677, 5711, 5716, 5720, 5749, 5772, 5796, 5817, 5856, 5862, 5892, 5926, 5958, 6093, 6117, 6216, 6318, 6327, 6360, 6372, 6376, 6400, 6406, 6496, 6569, 6572, 6575, 6625, 6759, 6806, 6925, 6962, 7023, 7039, 7056, 7082, 7095, 7174, 7214, 7231, 7281, 7342, 7357, 7370, 7379, 7440, 7481, 7494, 7509, 7580, 7584, 7600, 7614, 7622, 7630, 7638, 7648, 7673, 7714, 7724, 7800, 8003, 8156, 8169, 8197, 8229, 8277, 8289, 8300, 8308, 8314, 8434, 8614, 8837, 8863, 8971, 9030, 9057, 9075, 9109, 9111, 9125, 9133, 9151, 9292, 9304, 9308, 9342, 9365, 9371, 9410, 9423, 9464, 9469, 9592, 9598, 9612, 9620, 9902, 9904]","[1702, 4067, 5373, 6243]",9916,258,9658,4,254,9658,0
0.0,ASPROP2,"[75, 107, 120, 251, 325, 452, 589, 662]",[325],"[75, 107, 120, 251, 452, 589, 662]",[325],665,8,657,1,7,657,0
